user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
521651938,1564043188947623939,2022-08-29T00:12:09Z,VLADIMIR_CERRON,"Si Castillo sigue vacilando y mostrando debilidad ante la derecha en hacer los cambios como cumplir sus promesas de campaña, se encontrará con dos dilemas: o el pueblo materializará las promesas en las calles sin necesidad de él, o la derecha le dará el golpe.",Twitter Web App,140,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1564037676000583684,"Si Castillo sigue vacilando y mostrando debilidad ante la derecha en hacer los cambios como cumplir sus promesas de campaña, se encontrará con dos dilemas: o el pueblo materializará las promesas en las calles sin necesidad de él, o la derecha le dará el golpe.",2022-08-28T23:50:15Z,Twitter Web App,64,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1564043017115389952,2022-08-29T00:11:28Z,VLADIMIR_CERRON,"Si Castillo sólo anunciaría la universalización de la salud que es la promesa de campaña inscrita en el programa de Perú Libre, la gente saldría a las calles de júbilo y recuperaría el apoyo de las muchedumbres excluidas de regiones profundas como Tacna. Despertaría esperanzas.",Twitter Web App,140,,,,FALSE,TRUE,0,30,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1564035490638139392,"Si Castillo sólo anunciaría la universalización de la salud que es la promesa de campaña inscrita en el programa de Perú Libre, la gente saldría a las calles de júbilo y recuperaría el apoyo de las muchedumbres excluidas de regiones profundas como Tacna. Despertaría esperanzas.",2022-08-28T23:41:33Z,Twitter Web App,85,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1564043009397858304,2022-08-29T00:11:26Z,VLADIMIR_CERRON,"Si a Castillo le sigue dando miedo cumplir las exigencias del pueblo peruano (los excluidos), posiblemente no tendrá apoyo popular para repeler el golpe judicial. La antesala de nuevas elecciones podría ser precedida por insurgencias que podría imponer una Asamblea Constituyente.",Twitter Web App,140,,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1564042280515895296,"Si a Castillo le sigue dando miedo cumplir las exigencias del pueblo peruano (los excluidos), posiblemente no tendrá apoyo popular para repeler el golpe judicial. La antesala de nuevas elecciones podría ser precedida por insurgencias que podría imponer una Asamblea Constituyente.",2022-08-29T00:08:32Z,Twitter Web App,51,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1564034469409038344,2022-08-28T23:37:30Z,VLADIMIR_CERRON,"Cuando se espectacularizan las audiencias, los jueces temen: ""desagradar"" al público, para lo cual el ""periodismo"" hizo un trabajo previo; que los vinculen con la corrupción; convertirse en víctima directa de los servicios de inteligencia; no ser ratificado; y caer en desgracia.",Twitter Web App,279,,,,FALSE,FALSE,175,40,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1564024834438447108,2022-08-28T22:59:13Z,VLADIMIR_CERRON,Más claro ni el agua. https://t.co/tskXrQCVNE,Twitter Web App,21,,,,TRUE,FALSE,183,42,,,twitter.com/julisa1956/sta…,https://t.co/tskXrQCVNE,https://twitter.com/julisa1956/status/1564017971365761025,,,,,,,,,,,es,1564017971365761025,@gvillasis https://t.co/0neSc6A3Q0,2022-08-28T22:31:57Z,Twitter for iPhone,51,17,976636250206515200,julisa1956,Julisa,1109,314,80825,"Lima, Peru","No soy Troll, doy mi apoyo a quien realmente quiere un cambio en el país,al q luche frontalmente contra los corruptos y mi única bandera es La Roja y Blanca",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1564023200962560002,2022-08-28T22:52:43Z,VLADIMIR_CERRON,"""Contra el ominoso y grotesco lawfare. Y que el nuevo Plan Cóndor que tanto ha denunciado nuestro hermano Rafael Correa sea definitivamente derrotado"". https://t.co/VG2yDdfahz",Twitter Web App,151,,,,TRUE,FALSE,114,27,,,twitter.com/hojillasilva/s…,https://t.co/VG2yDdfahz,https://twitter.com/hojillasilva/status/1564002938162380801,,,,,,,,,,,es,1564002938162380801,"Carta del Presidente Nicolás Maduro a la compañera Cristina kirchner en su apoyo y rechazo a la derecha fascista, criminal y golpista y sus adláteres mercenarios. https://t.co/UTZ5PMlLEF",2022-08-28T21:32:12Z,Twitter for Android,399,379,1384936198544797720,hojillasilva,Mario Silva,35536,1220,2888,Rep. Bolivariana de Venezuela.,Hijo de Manuel y Elena. Necio seguidor de las ideas de Chávez y Fidel. Bolivariano. Marxista. Antiimperialista. ¡Socialismo o barbarie!,FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1564016195199713280,2022-08-28T22:24:53Z,VLADIMIR_CERRON,"Afirmación delicada, pero posible. https://t.co/ASL5Eg2WSm",Twitter Web App,34,,,,TRUE,FALSE,84,13,,,twitter.com/canalN_/status…,https://t.co/ASL5Eg2WSm,https://twitter.com/canalN_/status/1564010887362613255,,,,,,,,,,,es,1564010887362613255,"[28/08/22 3:20 p.m.] En un acalorado discurso, el premier Aníbal Torres aseguró que ""una parte del sector de justicia ha sido tomado por el narcotráfico""
https://t.co/e0infu7eNI",2022-08-28T22:03:48Z,TweetDeck,614,156,248692867,canalN_,Canal N,3476929,529,202870,Peru,"#CanalN, minuto a minuto.
FB: https://t.co/5s7QGSDX5D 
IG: https://t.co/eRZaHjVoYu",TRUE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1564015682513166343,2022-08-28T22:22:51Z,VLADIMIR_CERRON,"Si hubiera cumplido el Programa del Partido, Castillo recorrería Tacna como un héroe, ganando las calles para una nueva Constitución, restaurando la CP79, revisando los contratos ley, recuperando nuestras empresas públicas y nacionalizando los recursos estratégicos. https://t.co/iLej6kOp2h",Twitter Web App,266,,,,TRUE,FALSE,362,67,,,twitter.com/PCaterianoB/st…,https://t.co/iLej6kOp2h,https://twitter.com/PCaterianoB/status/1563997993505792000,,,,,,,,,,,es,1563997993505792000,"Merecido recibimiento al presidente @PedroCastilloTe que viola permanentemente el orden constitucional, con la cómplice inacción del @congresoperu https://t.co/fLEobCPwtU",2022-08-28T21:12:33Z,Twitter for iPhone,1022,216,1975354388,PCaterianoB,Pedro Cateriano B,180424,423,45552,Lima-Perú,"Abogado. He sido Diputado, Viceministro de Justicia, Ministro de Defensa y Presidente del Consejo de Ministros.",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1564014628383891457,2022-08-28T22:18:40Z,VLADIMIR_CERRON,"Solo a los indeseables del sistema se les aplica todo el peso del lawfare, hasta un día. https://t.co/Iv1XKdYtCr",Twitter Web App,88,,,,TRUE,FALSE,68,19,,,twitter.com/CesarRomeroC/s…,https://t.co/Iv1XKdYtCr,https://twitter.com/CesarRomeroC/status/1563935134302310404,,,,,,,,,,,es,1563935134302310404,"Los empresarios del #ClubdelaConstrucción nunca estuvieron presos, ni allanaron sus casas, ni persiguieron a sus hijos, ni sus negocios se vieron afectados. Y siguen haciendo buenos negocios con el Estado. Allí está el asunto.",2022-08-28T17:02:47Z,Twitter for Android,1675,743,27683735,CesarRomeroC,César Romero C,63534,416,48047,"Lima, Perú","Periodista, metido entre jueces, abogados, expedientes y sus gentes.",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563975588087472129,2022-08-28T19:43:32Z,VLADIMIR_CERRON,"Para el neoliberalismo solo existen dos formas de organización social: el mercado y el Estado, el primero es libertad y el segundo opresión. Pero, no hay neoliberal que no viva saqueando al Estado, recordemos Reactiva Perú (80% para los ricos) ¿devolvieron el préstamo? No.",Twitter Web App,273,,,,FALSE,FALSE,252,65,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563973819127238657,2022-08-28T19:36:30Z,VLADIMIR_CERRON,"En el neoliberalismo la persona es considerada como una mercancía consumible y desechable, los trabajadores pueden dar fe de esto. El socialismo es la única fuerza que puede revertir esta realidad, no hay otra, ni el nacionalismo, ni la centro izquierda, ni el anarquismo.",Twitter Web App,272,,,,FALSE,FALSE,362,67,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563958515701530628,2022-08-28T18:35:41Z,VLADIMIR_CERRON,"""En la posdemocracia (neoliberalismo) no existen obstáculos para el ejercicio del poder: los derechos y garantías constitucionales también son vistos como mercancías que los consumidores deciden cómo utilizar"" |sic|. Recomiendo lectura al Partido y al pueblo. https://t.co/xMRdNeYPa0",Twitter for Android,259,,,,FALSE,FALSE,52,14,,,,,,http://pbs.twimg.com/media/FbRL-rUXgAMmgx8.jpg,https://t.co/xMRdNeYPa0,https://twitter.com/VLADIMIR_CERRON/status/1563958515701530628/photo/1,photo,http://pbs.twimg.com/media/FbRL-rUXgAMmgx8.jpg,https://t.co/xMRdNeYPa0,https://twitter.com/VLADIMIR_CERRON/status/1563958515701530628/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563944376430170113,2022-08-28T17:39:30Z,VLADIMIR_CERRON,"Keiko Fujimori no puede hablar de manipulación de la PNP, solo con recordar que el gerente de la Caja de Pensiones Militar Policial (1994-1998), fue acusado de desviar 1.000 millones de soles para actividades ilícitas del Gobierno fujimorista.",Twitter Web App,243,,,,FALSE,FALSE,997,268,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563802456806522882,2022-08-28T08:15:34Z,VLADIMIR_CERRON,"Gracias Junín! Sin despliegue de camionetas, espectáculos y apoyo de candidato regional, convocamos más personas en nuestra apertura, muestra que nuestra población apuesta por la experiencia para el Bicentenario y que nadie llegue hipotecado a la MPJ. Junín valora nuestras obras. https://t.co/KU4XQyHTAH",Twitter for Android,140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,75025467,LUIS_SOLORZANOT,es,,,,,,,,,,,,,,,,1563789205804912641,"Gracias Junín! Sin despliegue de camionetas, espectáculos y apoyo de candidato regional, convocamos más personas en nuestra apertura, muestra que nuestra población apuesta por la experiencia para el Bicentenario y que nadie llegue hipotecado a la MPJ. Junín valora nuestras obras. https://t.co/KU4XQyHTAH",2022-08-28T07:22:55Z,Twitter for Android,18,75025467,LUIS_SOLORZANOT,LUIS SOLÓRZANO,1970,1340,13625,JUNÍN,"Orgulloso hijo de la Heroica Provincia de Junín, Abogado, Maestría en Derecho Penal y Derecho Procesal Penal, ex Alcalde de Ondores y ex Alcalde de Junín.",FALSE,,,,,,,|,|,|||||||
521651938,1563787944762249216,2022-08-28T07:17:54Z,VLADIMIR_CERRON,"⚖ #LAWFARE | Portada en Cultura de @eldestapeweb

La guerra judicial se estudia e imparte en el ejército de los Estados Unidos, se habla de ella abiertamente en la tv estadounidense y hasta los propios funcionarios confiesan haber participado de golpes y persecuciones. (Sigue) https://t.co/KDNcc9Sd3T",Twitter for Android,140,,,,FALSE,TRUE,0,93,LAWFARE,,,,,,,,,,,,,705483975981207552|2792557771,DevitaDobleD|eldestapeweb,es,,,,,,,,,,,,,,,,1562575019690995712,"⚖ #LAWFARE | Portada en Cultura de @eldestapeweb

La guerra judicial se estudia e imparte en el ejército de los Estados Unidos, se habla de ella abiertamente en la tv estadounidense y hasta los propios funcionarios confiesan haber participado de golpes y persecuciones. (Sigue) https://t.co/KDNcc9Sd3T",2022-08-24T22:58:10Z,Twitter for Android,159,705483975981207552,DevitaDobleD,Daniel Devita - Doble D,16244,2240,22200,Buenos Aires Argentina,"Rapero, músico y escritor argentino 🎤
🎧 Campeón de nuevo https://t.co/DZM5ozXVvM | prensa.dobled@gmail.com | 📷 https://t.co/tNjKwx84b7 | 📺 Te espero en 👇",TRUE,,,,,,,|,|,|||||||
521651938,1563786994165096449,2022-08-28T07:14:07Z,VLADIMIR_CERRON,"Neoliberalismo: imperio del mercado, desmantelamiento del Estado, reducción de derechos y proyecto conservador-autoritario.",Twitter for Android,123,,,,FALSE,FALSE,297,70,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563782981608677376,2022-08-28T06:58:11Z,VLADIMIR_CERRON,"🗞#BuenosDías | Nuestra #portada de hoy, 28 de agosto. ¡Estamos en tu quiosco favorito! 

1er viaje del presidente colombiano de izquierda
🔴GUSTAVO PETRO LLEGA MAÑANA A LIMA🔴

Infórmate diferente

Somos #DiarioUnoPerú
🖥📱https://t.co/lLswvEecAc https://t.co/eE0b3mftoK",Twitter for Android,140,,,,FALSE,TRUE,0,20,BuenosDías|portada,,,,,,,,,,,,,67241871,DiarioUnoPeru,es,,,,,,,,,,,,,,,,1563770469332819969,"🗞#BuenosDías | Nuestra #portada de hoy, 28 de agosto. ¡Estamos en tu quiosco favorito! 

1er viaje del presidente colombiano de izquierda
🔴GUSTAVO PETRO LLEGA MAÑANA A LIMA🔴

Infórmate diferente

Somos #DiarioUnoPerú
🖥📱https://t.co/lLswvEecAc https://t.co/eE0b3mftoK",2022-08-28T06:08:27Z,Twitter for iPhone,103,67241871,DiarioUnoPeru,Diario UNO,116328,407,139564,Peru,#DiarioUnoPerú te mantendrá informado de una manera diferente con las últimas noticias del #Perú y el #Mundo.,FALSE,,,,,,,|,|,|||||||
521651938,1563752045571706880,2022-08-28T04:55:15Z,VLADIMIR_CERRON,"El sistema neoliberal no podría garantizar sus objetivos, ni su sobrevivencia, si no tuviera como cómplice al sistema de justicia.",Twitter for Android,130,,,,FALSE,FALSE,305,80,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563540467916349440,2022-08-27T14:54:31Z,VLADIMIR_CERRON,"Agradezco la solidaridad al ex congresista Humberto Morales, ante las bravatas, y en efecto, la derecha fascista será aplastada con la permanente movilización de los demócratas en las calles. https://t.co/UV0BrtAo6x",Twitter for Android,140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563505064404480000,"Agradezco la solidaridad al ex congresista Humberto Morales, ante las bravatas, y en efecto, la derecha fascista será aplastada con la permanente movilización de los demócratas en las calles. https://t.co/UV0BrtAo6x",2022-08-27T12:33:50Z,Twitter Web App,32,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563391217617891328,2022-08-27T05:01:27Z,VLADIMIR_CERRON,"Sí, Secada, ¿ya tienes escondidos los anques detrás de palacio, para cuando caiga Castillo? ¿O es que si a la derecha golpista no le liga el plan A (el lawfare), ya tienen el plan B (¿los tanques?) ¡Qué sarcasmo manipulador! https://t.co/jD9HwMyMxh",Twitter for Android,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563378666553618433,"Sí, Secada, ¿ya tienes escondidos los anques detrás de palacio, para cuando caiga Castillo? ¿O es que si a la derecha golpista no le liga el plan A (el lawfare), ya tienen el plan B (¿los tanques?) ¡Qué sarcasmo manipulador! https://t.co/jD9HwMyMxh",2022-08-27T04:11:34Z,Twitter Web App,24,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563388986134892544,2022-08-27T04:52:35Z,VLADIMIR_CERRON,"¿Qué pretenderían los golpistas? implantar una dictadura como la de Añez en Bolivia, persiguiendo a periodistas. Lean cómo amenaza Secada: ""¿También te vas a Cuba o Bolivia o vas a tener que pasar de incógnito después que se vayan los líderes?"" ¿Es un Camacho peruano?",Twitter for Android,140,,,,FALSE,TRUE,0,24,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563369019297906689,"¿Qué pretenderían los golpistas? implantar una dictadura como la de Añez en Bolivia, persiguiendo a periodistas. Lean cómo amenaza Secada: ""¿También te vas a Cuba o Bolivia o vas a tener que pasar de incógnito después que se vayan los líderes?"" ¿Es un Camacho peruano?",2022-08-27T03:33:14Z,Twitter Web App,63,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563368412369207304,2022-08-27T03:30:50Z,VLADIMIR_CERRON,"No tengo miedo a sus bravatas, Secada. Caiga Castillo o no caiga yo seguiré haciendo periodismo de investigación, periodismo doctrinal, y seguiré denunciado a policías corruptos, jueces y fiscales corruptos, también a economista corruptos como Kucyznski, sigue amenazando no más. https://t.co/VO6Qvc8TlE",Twitter Web App,140,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563363194885660672,"No tengo miedo a sus bravatas, Secada. Caiga Castillo o no caiga yo seguiré haciendo periodismo de investigación, periodismo doctrinal, y seguiré denunciado a policías corruptos, jueces y fiscales corruptos, también a economista corruptos como Kucyznski, sigue amenazando no más. https://t.co/VO6Qvc8TlE",2022-08-27T03:10:06Z,Twitter Web App,55,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563364046652338177,2022-08-27T03:13:29Z,VLADIMIR_CERRON,"¿Pablo Secada estaría detrás del golpe? El pez muere por la boca, dijo que falta poco para que caiga Castillo. Y este economista derechista amenaza la libertad de expresión. Soy periodista de investigación y no tengo miedo a tus bravatas de matón callejonero.",Twitter for Android,140,,,,FALSE,TRUE,0,62,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563358999348531200,"¿Pablo Secada estaría detrás del golpe? El pez muere por la boca, dijo que falta poco para que caiga Castillo. Y este economista derechista amenaza la libertad de expresión. Soy periodista de investigación y no tengo miedo a tus bravatas de matón callejonero.",2022-08-27T02:53:25Z,Twitter Web App,217,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563363981586497543,2022-08-27T03:13:13Z,VLADIMIR_CERRON,"La educación de @KeikoFujimori y sus hermanos en Estados Unidos costó más de 1.2 millones de dólares, cifra impagable para Alberto Fujimori con su sueldo de presidente quien desde 1990 al 2000 cobró 80,000 dólares.

No vimos a ningunos de los indignados de hoy criticar eso 🤷🏼‍♀️🤷‍♂️",Twitter for Android,140,,,,FALSE,TRUE,0,558,,,,,,,,,,,,,,1552732531341963264|53189543,peru_memoria|KeikoFujimori,es,,,,,,,,,,,,,,,,1562905252042383361,"La educación de @KeikoFujimori y sus hermanos en Estados Unidos costó más de 1.2 millones de dólares, cifra impagable para Alberto Fujimori con su sueldo de presidente quien desde 1990 al 2000 cobró 80,000 dólares.

No vimos a ningunos de los indignados de hoy criticar eso 🤷🏼‍♀️🤷‍♂️",2022-08-25T20:50:24Z,Twitter for iPhone,1549,1552732531341963264,peru_memoria,Perú Memoria,6955,0,1982,"",Un día volví,FALSE,,,,,,,|,|,|||||||
521651938,1563363803710246914,2022-08-27T03:12:31Z,VLADIMIR_CERRON,"¿Secada se sacó la máscara?, ¿Este derechista economista cree que está en su feudo y puede amenazar a quienes hacemos uso de la libertad de expresión. A mí nadie me pone mordaza. El que va tener que fugar son los corruptos y delincuentes, pero a EEUU donde tanto aman a sus amos,",Twitter for Android,140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563355016781447168,"¿Secada se sacó la máscara?, ¿Este derechista economista cree que está en su feudo y puede amenazar a quienes hacemos uso de la libertad de expresión. A mí nadie me pone mordaza. El que va tener que fugar son los corruptos y delincuentes, pero a EEUU donde tanto aman a sus amos,",2022-08-27T02:37:36Z,Twitter Web App,50,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563363717928353793,2022-08-27T03:12:10Z,VLADIMIR_CERRON,"Soy librepensador, no apoyo a nadie sino la verdad y la justicia social, no haga trampas, señor Secada, no amenace a los periodistas, usted criticó a Cuba de ser una dictadura, sin embargo, se comporta como el peor peón de una dictadura makartista. He hecho captura de pantalla.",Twitter for Android,140,,,,FALSE,TRUE,0,21,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1563360807190028288,"Soy librepensador, no apoyo a nadie sino la verdad y la justicia social, no haga trampas, señor Secada, no amenace a los periodistas, usted criticó a Cuba de ser una dictadura, sin embargo, se comporta como el peor peón de una dictadura makartista. He hecho captura de pantalla.",2022-08-27T03:00:36Z,Twitter Web App,97,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1563343975313920003,2022-08-27T01:53:43Z,VLADIMIR_CERRON,"Todos los viernes en Diario UNO.
Yuri Castro es la mejor opción para Lima Metropolitana✏️❤‍🔥✊🏻. Marca el lápiz! 
@YuriCastroR 
@VLADIMIR_CERRON 
@DiarioUnoPeru https://t.co/bzGKXOtyGI",Twitter Web App,140,,,,FALSE,TRUE,0,13,,,,,,,,,,,,,,1268704878932754433,VaniaYabarG,es,,,,,,,,,,,,,,,,1563242781509701633,"Todos los viernes en Diario UNO.
Yuri Castro es la mejor opción para Lima Metropolitana✏️❤‍🔥✊🏻. Marca el lápiz! 
@YuriCastroR 
@VLADIMIR_CERRON 
@DiarioUnoPeru https://t.co/bzGKXOtyGI",2022-08-26T19:11:37Z,Twitter for Android,64,1268704878932754433,VaniaYabarG,Vania Yabar,1870,401,274,"Los Olivos, Peru",Partido Político Perú Libre❤/Columnista en Diario UNO/OGCTI/ Estudiante de Derecho.,FALSE,,,,,,,|,|,|||||||
521651938,1563316320065576960,2022-08-27T00:03:50Z,VLADIMIR_CERRON,"@eudmed @FuerzaPopular__ Será un boomerang para Montoya, se lo aseguro, peca de hiperhipocresía.",Twitter Web App,71,1563267279642456064,129305935,eudmed,FALSE,FALSE,11,1,,,,,,,,,,,,,,129305935|721086806,eudmed|FuerzaPopular__,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563295750120882179,2022-08-26T22:42:06Z,VLADIMIR_CERRON,"Canal N no informa que el ""Líder del Movimiento Integridad"" es exvicepresidente de Intercorp, grupo económico que tiene a 5 gerentes investigados por favorecer a Odebrecht y recibir dinero del Club de la Construcción. Los banqueros están desesperados. https://t.co/lzKICif6Fa",Twitter Web App,139,,,,FALSE,TRUE,0,719,,,,,,,,,,,,,,847512279956324353,ginoequidad,es,,,,,,,,,,,,,,,,1562992824219758593,"Canal N no informa que el ""Líder del Movimiento Integridad"" es exvicepresidente de Intercorp, grupo económico que tiene a 5 gerentes investigados por favorecer a Odebrecht y recibir dinero del Club de la Construcción. Los banqueros están desesperados. https://t.co/lzKICif6Fa",2022-08-26T02:38:22Z,Twitter for Android,1576,847512279956324353,ginoequidad,Gino Román #NoMasPeajesAbusivos,7783,4623,23525,"","⚖️Consejero @IndecopiOficial
📢Director @CentroEquidad
🚧Vocero #NoMasPeajesAbusivos
🏛️Asesoro consumidores y empresas
📚Escribo artículos sobre derecho acá👇",FALSE,,,,,,,|,|,|||||||
521651938,1563259488710594560,2022-08-26T20:18:00Z,VLADIMIR_CERRON,Contra el falso positivo judicial para Cristina. ¡Nuestra solidaridad perulibrista! @la_campora @CFKArgentina https://t.co/g5nnWMeMbI,Twitter for Android,109,,,,FALSE,FALSE,128,30,,,,,,http://pbs.twimg.com/media/FbHQNkMUEAE0o9I.jpg,https://t.co/g5nnWMeMbI,https://twitter.com/VLADIMIR_CERRON/status/1563259488710594560/photo/1,photo,http://pbs.twimg.com/media/FbHQNkMUEAE0o9I.jpg,https://t.co/g5nnWMeMbI,https://twitter.com/VLADIMIR_CERRON/status/1563259488710594560/photo/1,,312923505|138814032,la_campora|CFKArgentina,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1563212677748789258,2022-08-26T17:12:00Z,VLADIMIR_CERRON,Con el Alto Mando del Ágora Popular. https://t.co/z9eF6FEWl7,Twitter for Android,36,,,,FALSE,FALSE,255,32,,,,,,http://pbs.twimg.com/media/FbGlpMZXoAAKBy1.jpg,https://t.co/z9eF6FEWl7,https://twitter.com/VLADIMIR_CERRON/status/1563212677748789258/photo/1,photo,http://pbs.twimg.com/media/FbGlpMZXoAAKBy1.jpg,https://t.co/z9eF6FEWl7,https://twitter.com/VLADIMIR_CERRON/status/1563212677748789258/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1562954524314112001,2022-08-26T00:06:11Z,VLADIMIR_CERRON,@arturoayala_3 Cuando no salen del cascarón del huevo limeño.,Twitter Web App,46,1562944211556528128,946451404029341696,arturoayala_3,FALSE,FALSE,10,0,,,,,,,,,,,,,,946451404029341696,arturoayala_3,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
